ICA,PCA,MAPE,MAE,MSE,R^2
23,24,11.284176398682108,0.3316678341189666,0.22131278847470373,0.711165905389207
23,25,11.509357639517024,0.33772805255178673,0.2295087941262058,0.7004693438028118
24,10,13.391323932108826,0.4101315583317391,0.31183364930560037,0.5930276312222351
24,11,13.228825777992306,0.3991470840064103,0.29895785905653244,0.6098317537703231
24,12,12.577917040088135,0.38021946726611816,0.283075257812869,0.6305600486957749
24,13,11.645423214646765,0.3493543303016522,0.23758920383440593,0.689923645841851
24,14,11.096472563414197,0.3375612089000783,0.2242016610964173,0.7073956537291504
24,15,10.837012560439206,0.32755754994913544,0.213900244523973,0.7208399754487271
24,16,10.682082188876315,0.3171566381005095,0.19949099129079575,0.7396454120450767
24,17,10.446332998345945,0.30354780583374086,0.19050895942708654,0.75136781208802
24,18,10.589240880459787,0.3078352513953017,0.193721991112108,0.747174502229629
24,19,10.618066568148619,0.31285212181141975,0.2020821941733702,0.736263647513079
24,20,10.25102953078439,0.30269185126770226,0.1903499104199288,0.75157538606645
24,21,10.795531995894903,0.3129403535193335,0.2024787524289493,0.7357461015298575
24,22,10.500023361081222,0.3054080044803065,0.19971136487092328,0.7393578037060786
24,23,10.53121893588305,0.3023081166099369,0.19617677631068614,0.7439707756615354
24,24,10.378741036187417,0.3027604427128061,0.19115027059878464,0.7505308404294102
24,25,11.054555722520844,0.3183262294419131,0.2101004966458946,0.7257990053614494
25,10,13.392179969745488,0.4103884806029181,0.325242005276729,0.5755284600996282
25,11,12.386656648739667,0.3855414324443841,0.2906878178106507,0.620624938800935
25,12,11.799016850078893,0.3624322388025052,0.2633616207028027,0.6562882073142389
25,13,11.143388664277563,0.3421218373237299,0.22919972173859093,0.7008727124642488
25,14,10.665192099585305,0.32378374777812957,0.20511914843711856,0.732300135322077
25,15,10.171433828106608,0.30513082265163644,0.18996673537576605,0.7520754656945681
25,16,10.150064643863573,0.3055478104366824,0.1808997505600023,0.7639087373647693
25,17,9.646990834836489,0.2850292172288594,0.17030290578578905,0.7777386207943969
25,18,9.605744851738772,0.2816894570985375,0.16824372707316973,0.7804260435285295
25,19,9.805165016882142,0.28199695723362733,0.17076017543393143,0.7771418407089601
25,20,9.742708260097478,0.2834597898950609,0.1728752715031979,0.7743814405423368
26,16,9.886850689949394,0.2983100268332169,0.175782658638539,0.7705870256930778
26,17,9.359555786746817,0.27894379151907717,0.16221756585484964,0.7882907531617512
26,18,9.443075875005613,0.27761053358902027,0.1626757978213759,0.787692717159921
26,19,9.46855632932646,0.27581197504740484,0.16334519220806556,0.7868190942529503
26,20,9.597020868898234,0.27810780391934553,0.16135513270616134,0.7894163098879601
27,16,9.917217905978974,0.29877425930765505,0.17876437992877808,0.7666955977499232
27,17,9.670545782704512,0.28881164691703426,0.16768799894278244,0.7811513212338824
27,18,9.320951279247225,0.27737960539614104,0.16372175739075887,0.7863276411184307
27,19,9.340991617141047,0.2755872495345681,0.1615797966907219,0.7891231021658965
27,20,9.805725226613971,0.2811412012944544,0.1747935504316845,0.7718779053361744
28,16,9.878085469122059,0.29229113694582826,0.1828605352524834,0.761349728121414
28,17,9.499488366830596,0.2810220069208517,0.17082670925558524,0.7770550077867832
28,18,9.021236044047845,0.26745099853616383,0.1525589230201488,0.8008961944358722
28,19,9.170613985843156,0.27011130759265933,0.154823546947426,0.7979406462898426
28,20,9.188171591012447,0.2674378181588599,0.1530649574422325,0.8002357717140234
29,16,9.553903139828797,0.2832401179536164,0.1771595573882801,0.7687900427600394
29,17,9.701117294180655,0.2869749050043299,0.17885621856314957,0.7665757396568063
29,18,9.142343464251782,0.26986280411009633,0.16139724524804033,0.7893613490427726
29,19,8.858828553141336,0.2595475841186388,0.14517742107898385,0.8105297517406183
29,20,8.715291955665517,0.2572901603573959,0.14313199291955345,0.8131992287039345
30,16,9.623311717085267,0.28918056219208704,0.1776779764235846,0.7681134569480619
30,17,9.62737637483784,0.2831303672160848,0.17187369995510052,0.7756885860230676
30,18,9.041625755620384,0.26559375454019696,0.15479649633318507,0.7979759498966825
30,19,9.269799238536548,0.27142690758858995,0.1598023364999547,0.7914428556173138
30,20,8.720607488856375,0.24840733156622094,0.13986560723112645,0.8174621705766962
31,16,9.541143314301662,0.2850471972101439,0.1777437940300644,0.7680275587543421
31,17,9.375085534616376,0.2781461979064922,0.16907584630176398,0.7793400493315574
31,18,9.536340008582107,0.2812535799490306,0.17204471175655367,0.7754653994680524
31,19,9.017487046138095,0.26592165057348194,0.1544929149610591,0.7983721522642142
31,20,8.936170859377194,0.2602016088364107,0.1550324344543225,0.7976680283614086
32,16,9.692785627105415,0.2907006329915588,0.18326159621692867,0.7608263056777873
32,17,9.522631135334409,0.28005242090910554,0.17000812715485558,0.7781233347531477
32,18,9.42905311314263,0.27507696929299336,0.1682963911567489,0.7803573119247035
32,19,9.026992469570454,0.2625748046800127,0.1547893083884462,0.7979853308435545
32,20,8.911161801707786,0.25962565191213827,0.15024950704115705,0.8039102004405367
33,16,9.43482439428368,0.2843141641752465,0.173777592309935,0.7732038266545059
33,17,9.141120658075485,0.26968033381115214,0.1612260522965554,0.789584772015691
33,18,8.860335686278269,0.2594075767425443,0.15645155238714148,0.7958159454063445
33,19,8.755931323951566,0.2564809470091941,0.15179977902039293,0.8018869490658234
33,20,8.81713467068828,0.25718844279292746,0.1490894102989886,0.8054242362741391
34,16,9.710012651651935,0.29422194835616905,0.18357892184200592,0.7604121657618444
34,17,9.13527130634693,0.2694102997753152,0.1618275731523792,0.7887997304779706
34,18,8.813728570290989,0.25510678607115317,0.15518116764727224,0.7974739174949725
34,19,8.57661445013876,0.24939534313670525,0.1420169586853588,0.8146544537079359
34,20,8.593359118532979,0.24850334570164598,0.14099138714144616,0.8159929214502935
35,16,9.470007487877824,0.2861556450969221,0.174062365759496,0.7728321704025558
35,17,9.167656819142218,0.2735596436942383,0.16325257931212653,0.7869399628305512
35,18,8.977456778801802,0.26120788221472374,0.15804843456316214,0.793731863321934
35,19,8.839265582699134,0.2584959336080506,0.14750523225718376,0.8074917382633398
35,20,8.54451833281,0.24815980384387715,0.13885451711869728,0.8187817386830227
